CustomerID,Total_Revenue,Customer_Size
15363.0,318.05,Small
15364.0,913.19,Small
15365.0,1330.45,Small
15366.0,602.51,Small
15367.0,1867.69,Small
15368.0,446.94,Small
15369.0,-1592.49,Small
15370.0,2360.55,Small
15372.0,2007.4,Small
15373.0,2213.11,Small
15374.0,168.0,Small
15376.0,1233.36,Small
15379.0,3631.89,Medium
15380.0,1682.36,Small
15381.0,596.85,Small
15382.0,5927.86,Medium
15384.0,635.76,Small
15385.0,316.88,Small
15386.0,394.14,Small
15388.0,140.54,Small
15389.0,500.0,Small
15392.0,1515.73,Small
15393.0,231.86,Small
15394.0,2183.54,Small
15395.0,107.45,Small
15396.0,288.18,Small
15397.0,94.0,Small
15398.0,1339.63,Small
15399.0,815.77,Small
15400.0,666.7,Small
15402.0,626.77,Small
15405.0,349.1,Small
15406.0,426.61,Small
15407.0,1056.44,Small
15408.0,267.18,Small
15410.0,3450.84,Small
15411.0,1346.38,Small
15412.0,190.53,Small
15414.0,774.9,Small
15415.0,572.81,Small
15416.0,3974.37,Medium
15417.0,508.8,Small
15419.0,135.86,Small
15421.0,950.36,Small
15422.0,97.7,Small
15423.0,43.5,Small
15424.0,383.34,Small
15426.0,1429.9,Small
15427.0,1483.14,Small
15428.0,93.78,Small
15429.0,364.9,Small
15432.0,171.19,Small
15433.0,417.87,Small
15434.0,997.48,Small
15435.0,149.29,Small
15436.0,1122.53,Small
15437.0,200.16,Small
15438.0,156.58,Small
15440.0,383.68,Small
15442.0,594.0,Small
15443.0,3212.16,Small
15444.0,1418.26,Small
15445.0,113.5,Small
15447.0,155.17,Small
15448.0,494.64,Small
15449.0,971.22,Small
15450.0,429.84,Small
15452.0,538.73,Small
15453.0,1388.37,Small
15454.0,179.1,Small
15456.0,447.22,Small
15457.0,237.07,Small
15458.0,161.64,Small
15460.0,216.76,Small
15462.0,234.6,Small
15463.0,126.14,Small
15464.0,1048.85,Small
15465.0,6945.02,Medium
15466.0,334.53,Small
15467.0,511.88,Small
15468.0,438.46,Small
15469.0,504.5,Small
15471.0,469.48,Small
15472.0,371.56,Small
15473.0,1465.2,Small
15475.0,454.11,Small
15478.0,1441.42,Small
15480.0,905.5,Small
15482.0,6568.72,Medium
15483.0,233.81,Small
15484.0,3563.11,Medium
15485.0,2575.0,Small
15488.0,91.32,Small
15489.0,1090.03,Small
15491.0,3090.85,Small
15492.0,659.46,Small
15493.0,1967.25,Small
15494.0,1299.23,Small
15497.0,1259.7,Small
15498.0,12396.46,Medium
15500.0,1131.56,Small
15502.0,5541.46,Medium
15503.0,147.09,Small
15504.0,52.83,Small
15505.0,3497.14,Small
15506.0,979.26,Small
15507.0,492.36,Small
15508.0,1000.27,Small
15510.0,250.0,Small
15511.0,909.23,Small
15512.0,121.0,Small
15513.0,14520.08,Medium
15514.0,2963.19,Small
15516.0,62.43,Small
15517.0,267.03,Small
15518.0,1911.89,Small
15520.0,343.5,Small
15521.0,2574.65,Small
15522.0,398.84,Small
15523.0,412.01,Small
15524.0,440.0,Small
15525.0,811.02,Small
15526.0,148.44,Small
15527.0,2348.82,Small
15528.0,229.33,Small
15529.0,3967.78,Medium
15530.0,1502.35,Small
15531.0,2007.44,Small
15532.0,1517.08,Small
15533.0,746.92,Small
15535.0,459.9,Small
15537.0,110.92,Small
15539.0,538.46,Small
15540.0,213.3,Small
15541.0,85.13,Small
15543.0,127.86,Small
15544.0,3542.51,Medium
15545.0,292.72,Small
15547.0,4954.84,Medium
15549.0,1655.76,Small
15550.0,575.63,Small
15551.0,436.06,Small
15552.0,90.12,Small
15553.0,437.23,Small
15554.0,217.2,Small
15555.0,4758.2,Medium
15556.0,279.77,Small
15557.0,473.65,Small
15561.0,722.74,Small
15562.0,134.55,Small
15563.0,1319.69,Small
15565.0,173.16,Small
15567.0,186.01,Small
15568.0,758.29,Small
15569.0,1375.71,Small
15570.0,4109.97,Medium
15571.0,650.43,Small
15572.0,2552.86,Small
15573.0,607.45,Small
15574.0,702.25,Small
15576.0,940.67,Small
15577.0,258.88,Small
15578.0,127.1,Small
15579.0,348.6,Small
15581.0,3429.97,Small
15582.0,682.91,Small
15584.0,722.61,Small
15585.0,455.3,Small
15587.0,913.68,Small
15589.0,456.58,Small
15590.0,-30.19,Small
15592.0,388.58,Small
15593.0,199.8,Small
15594.0,1767.53,Small
15596.0,1343.34,Small
15597.0,315.72,Small
15598.0,235.68,Small
15599.0,761.74,Small
15601.0,6745.36,Medium
15602.0,1083.63,Small
15603.0,48.48,Small
15604.0,216.39,Small
15605.0,1198.23,Small
15606.0,2422.64,Small
15607.0,104.76,Small
15608.0,1093.68,Small
15609.0,270.03,Small
15610.0,112.46,Small
15611.0,1568.39,Small
15612.0,195.15,Small
15615.0,10360.04,Medium
15618.0,747.03,Small
15619.0,336.4,Small
15620.0,1524.4,Small
15621.0,1158.77,Small
15622.0,3224.53,Small
15623.0,301.03,Small
15624.0,588.13,Small
15625.0,1504.56,Small
15626.0,675.8,Small
15628.0,2865.64,Small
15630.0,1180.4,Small
15632.0,3147.31,Small
15634.0,243.55,Small
15636.0,724.76,Small
15637.0,223.36,Small
15638.0,-94.0,Small
15639.0,425.32,Small
15640.0,12433.34,Medium
15641.0,1887.2,Small
15643.0,647.4,Small
15644.0,813.0,Small
15645.0,612.01,Small
15646.0,425.14,Small
15648.0,599.9,Small
15649.0,816.0,Small
15651.0,646.3,Small
15652.0,337.74,Small
15653.0,877.44,Small
15654.0,922.53,Small
15655.0,511.32,Small
15656.0,748.5,Small
15657.0,30.0,Small
15658.0,958.9,Small
15659.0,306.45,Small
15660.0,1552.01,Small
15661.0,309.8,Small
15663.0,138.14,Small
15664.0,358.63,Small
15665.0,2242.01,Small
15667.0,301.32,Small
15668.0,76.32,Small
15669.0,677.69,Small
15670.0,173.05,Small
15671.0,2635.49,Small
15673.0,2881.02,Small
15674.0,1744.02,Small
15675.0,323.69,Small
15676.0,3324.09,Small
15677.0,657.23,Small
15678.0,352.7,Small
15679.0,781.28,Small
15680.0,1333.68,Small
15681.0,946.36,Small
15683.0,193.75,Small
15687.0,2981.5,Small
15689.0,254.1,Small
15690.0,239.76,Small
15691.0,136.8,Small
15692.0,191.04,Small
15694.0,6423.6,Medium
15695.0,409.98,Small
15696.0,2644.46,Small
15699.0,309.65,Small
15700.0,664.03,Small
15701.0,1542.14,Small
15703.0,211.5,Small
15704.0,2293.62,Small
15705.0,143.1,Small
15706.0,1001.81,Small
15707.0,945.58,Small
15708.0,3329.72,Small
15709.0,133.25,Small
15712.0,1072.36,Small
15713.0,346.75,Small
15714.0,330.88,Small
15716.0,1118.81,Small
15717.0,150.3,Small
15719.0,5043.96,Medium
15720.0,598.73,Small
15721.0,507.08,Small
15722.0,2181.21,Small
15723.0,203.1,Small
15724.0,212.3,Small
15725.0,415.25,Small
15727.0,5178.96,Medium
15728.0,-134.8,Small
15729.0,62.0,Small
15730.0,1108.38,Small
15732.0,294.12,Small
15733.0,162.3,Small
15734.0,1339.45,Small
15737.0,1121.21,Small
15738.0,4788.77,Medium
15739.0,449.12,Small
15740.0,154.88,Small
15743.0,784.46,Small
15744.0,34.8,Small
15745.0,1071.24,Small
15746.0,182.96,Small
15747.0,974.04,Small
15748.0,149.31,Small
15749.0,21535.9,Medium
15750.0,2451.23,Small
15752.0,2628.93,Small
15753.0,79.2,Small
15754.0,455.67,Small
15755.0,2318.88,Small
15756.0,532.96,Small
15757.0,714.42,Small
15758.0,205.25,Small
15759.0,253.04,Small
15762.0,583.75,Small
15763.0,1048.67,Small
15764.0,3245.47,Small
15766.0,315.06,Small
15768.0,581.83,Small
15769.0,51823.72,Large
15773.0,635.68,Small
15774.0,270.8,Small
15775.0,104.9,Small
15776.0,241.62,Small
15777.0,1021.61,Small
15780.0,475.28,Small
15781.0,333.56,Small
15782.0,2593.94,Small
15783.0,246.3,Small
15785.0,2303.75,Small
15786.0,4834.2,Medium
15787.0,948.05,Small
15789.0,351.3,Small
15790.0,220.85,Small
15791.0,1604.44,Small
15793.0,948.96,Small
15795.0,610.01,Small
15796.0,2666.61,Small
15797.0,2207.4,Small
15799.0,884.14,Small
15800.0,699.08,Small
15801.0,1042.19,Small
15802.0,-451.42,Small
15803.0,415.82,Small
15804.0,3848.55,Medium
15805.0,5452.17,Medium
15806.0,784.58,Small
15807.0,903.9,Small
15808.0,3724.77,Medium
15809.0,399.21,Small
15810.0,1145.43,Small
15811.0,2171.32,Small
15812.0,1801.14,Small
15813.0,1303.91,Small
15814.0,1842.73,Small
15815.0,2100.6,Small
15819.0,1905.45,Small
15820.0,206.98,Small
15821.0,570.96,Small
15822.0,885.47,Small
15823.0,-840.76,Small
15825.0,532.94,Small
15826.0,1649.36,Small
15827.0,1641.48,Small
15829.0,636.14,Small
15830.0,547.7,Small
15831.0,747.76,Small
15832.0,836.79,Small
15834.0,2084.9,Small
15835.0,954.09,Small
15836.0,117.47,Small
15837.0,391.98,Small
15838.0,33350.76,Medium
15839.0,1020.74,Small
15840.0,345.66,Small
15841.0,1209.1,Small
15843.0,118.95,Small
15844.0,130.74,Small
15845.0,3650.87,Medium
15847.0,389.27,Small
15850.0,238.85,Small
15852.0,160.71,Small
15853.0,110.8,Small
15854.0,2974.65,Small
15855.0,712.24,Small
15856.0,16173.67,Medium
15857.0,297.0,Small
15858.0,1438.85,Small
15860.0,977.21,Small
15861.0,3000.36,Small
15862.0,832.88,Small
15863.0,68.84,Small
15864.0,1769.78,Small
15865.0,895.13,Small
15866.0,230.53,Small
15867.0,3797.79,Medium
15869.0,149.64,Small
15870.0,354.09,Small
15872.0,360.93,Small
15874.0,4330.67,Medium
15877.0,440.78,Small
15880.0,313.28,Small
15881.0,438.24,Small
15882.0,495.36,Small
15883.0,396.48,Small
15885.0,379.35,Small
15886.0,181.09,Small
15888.0,141.27,Small
15889.0,446.87,Small
15891.0,524.52,Small
15894.0,263.55,Small
15895.0,179.17,Small
15897.0,222.05,Small
15898.0,1384.68,Small
15899.0,56.25,Small
15900.0,351.11,Small
15901.0,363.88,Small
15903.0,5126.34,Medium
15904.0,164.68,Small
15906.0,1521.79,Small
15907.0,967.45,Small
15909.0,191.94,Small
15910.0,1232.18,Small
15912.0,264.62,Small
15916.0,1491.24,Small
15917.0,123.1,Small
15918.0,334.23,Small
15919.0,639.89,Small
15920.0,167.5,Small
15921.0,336.03,Small
15922.0,363.6,Small
15923.0,127.08,Small
15925.0,207.15,Small
15930.0,426.63,Small
15932.0,2461.85,Small
15933.0,1107.46,Small
15935.0,416.86,Small
15937.0,145.35,Small
15938.0,404.58,Small
15939.0,6102.26,Medium
15940.0,31.8,Small
15942.0,337.44,Small
15944.0,325.1,Small
15945.0,181.0,Small
15947.0,1708.24,Small
15948.0,955.24,Small
15949.0,364.72,Small
15950.0,1705.26,Small
15951.0,669.57,Small
15952.0,806.57,Small
15953.0,1634.53,Small
15955.0,4389.81,Medium
15957.0,428.89,Small
15958.0,104.35,Small
15963.0,470.76,Small
15965.0,845.64,Small
15967.0,418.83,Small
15969.0,582.9,Small
15970.0,314.1,Small
15971.0,4199.85,Medium
15973.0,99.77,Small
15974.0,3429.55,Small
15975.0,371.01,Small
15976.0,430.94,Small
15977.0,1054.73,Small
15978.0,1098.78,Small
15980.0,2398.86,Small
15981.0,3408.48,Small
15983.0,1475.02,Small
15984.0,2816.97,Small
15985.0,1037.42,Small
15986.0,168.12,Small
15987.0,1451.28,Small
15988.0,158.03,Small
15990.0,792.11,Small
15992.0,41.99,Small
15993.0,2756.82,Small
15994.0,427.07,Small
15996.0,1044.78,Small
15998.0,3084.17,Small
16000.0,12393.7,Medium
16003.0,2735.37,Small
16005.0,615.39,Small
16006.0,101.4,Small
16007.0,1701.94,Small
16008.0,478.78,Small
16009.0,992.71,Small
16010.0,407.5,Small
16011.0,3362.71,Small
16012.0,1415.29,Small
16013.0,33366.25,Medium
16014.0,653.13,Small
16015.0,690.54,Small
16016.0,1483.31,Small
16017.0,211.88,Small
16018.0,408.9,Small
16019.0,3450.24,Small
16020.0,851.01,Small
16022.0,628.28,Small
16023.0,719.81,Small
16024.0,251.24,Small
16025.0,439.66,Small
16026.0,236.09,Small
16027.0,852.12,Small
16029.0,50992.61,Large
16030.0,331.24,Small
16031.0,548.94,Small
16033.0,8727.61,Medium
16034.0,437.7,Small
16036.0,758.92,Small
16037.0,855.02,Small
16038.0,454.33,Small
16040.0,1313.55,Small
16041.0,3166.4,Small
16042.0,1147.37,Small
16043.0,773.99,Small
16045.0,1340.7,Small
16048.0,243.69,Small
16049.0,1111.79,Small
16050.0,137.9,Small
16052.0,362.06,Small
16053.0,1511.95,Small
16054.0,783.9,Small
16055.0,134.8,Small
16056.0,664.85,Small
16057.0,2140.22,Small
16059.0,1459.86,Small
16061.0,-29.95,Small
16062.0,1153.62,Small
16063.0,335.32,Small
16065.0,372.09,Small
16066.0,1521.87,Small
16070.0,852.15,Small
16071.0,326.24,Small
16072.0,584.32,Small
16073.0,94.35,Small
16076.0,2173.53,Small
16078.0,79.2,Small
16079.0,1352.0,Small
16080.0,176.6,Small
16081.0,2806.9,Small
16083.0,1317.62,Small
16084.0,436.18,Small
16085.0,981.51,Small
16086.0,1119.31,Small
16091.0,315.06,Small
16092.0,779.36,Small
16093.0,17.0,Small
16094.0,1041.83,Small
16096.0,320.62,Small
16097.0,185.05,Small
16098.0,2005.63,Small
16099.0,731.9,Small
16101.0,1245.96,Small
16102.0,1842.14,Small
16103.0,1429.64,Small
16104.0,302.36,Small
16105.0,336.96,Small
16106.0,108.38,Small
16107.0,3204.16,Small
16108.0,816.1,Small
16109.0,611.88,Small
16110.0,1337.48,Small
16112.0,195.74,Small
16113.0,161.38,Small
16114.0,135.75,Small
16115.0,1667.97,Small
16116.0,592.88,Small
16117.0,232.21,Small
16119.0,423.36,Small
16120.0,1294.14,Small
16121.0,867.11,Small
16122.0,684.42,Small
16123.0,307.78,Small
16124.0,187.15,Small
16125.0,289.35,Small
16126.0,6287.77,Medium
16127.0,656.25,Small
16128.0,1880.22,Small
16131.0,3506.54,Medium
16133.0,14305.66,Medium
16134.0,603.69,Small
16135.0,517.55,Small
16136.0,709.38,Small
16138.0,-7.95,Small
16139.0,635.41,Small
16140.0,703.77,Small
16141.0,620.4,Small
16142.0,535.34,Small
16143.0,2419.84,Small
16144.0,175.2,Small
16145.0,3741.98,Medium
16146.0,734.13,Small
16147.0,375.0,Small
16148.0,76.32,Small
16149.0,280.52,Small
16150.0,1906.07,Small
16152.0,1829.04,Small
16153.0,1824.23,Small
16156.0,3024.62,Small
16157.0,644.24,Small
16159.0,348.2,Small
16160.0,1009.45,Small
16161.0,5352.97,Medium
16162.0,37.4,Small
16163.0,441.6,Small
16164.0,802.53,Small
16168.0,3770.6,Medium
16169.0,1822.97,Small
16170.0,1880.42,Small
16171.0,73.2,Small
16172.0,1140.21,Small
16173.0,1406.57,Small
16174.0,1009.55,Small
16175.0,1037.59,Small
16177.0,331.95,Small
16178.0,197.9,Small
16179.0,215.83,Small
16180.0,10217.48,Medium
16181.0,305.54,Small
16182.0,6617.65,Medium
16183.0,338.71,Small
16184.0,1155.54,Small
16185.0,529.41,Small
16186.0,3991.94,Medium
16187.0,6841.24,Medium
16188.0,981.86,Small
16189.0,215.48,Small
16190.0,215.08,Small
16191.0,4913.32,Medium
16193.0,314.45,Small
16198.0,400.68,Small
16200.0,1080.62,Small
16201.0,1821.52,Small
16202.0,365.27,Small
16203.0,589.15,Small
16204.0,405.71,Small
16205.0,761.38,Small
16206.0,537.06,Small
16207.0,394.38,Small
16208.0,664.26,Small
16209.0,2262.62,Small
16210.0,21086.3,Medium
16211.0,542.77,Small
16212.0,681.19,Small
16213.0,159.0,Small
16214.0,1062.75,Small
16215.0,242.35,Small
16216.0,914.93,Small
16217.0,259.39,Small
16218.0,3054.87,Small
16221.0,864.86,Small
16222.0,846.72,Small
16224.0,1295.3,Small
16225.0,1096.32,Small
16226.0,255.12,Small
16227.0,308.32,Small
16229.0,1010.6,Small
16230.0,542.03,Small
16232.0,983.23,Small
16233.0,422.13,Small
16235.0,858.41,Small
16236.0,432.2,Small
16239.0,372.9,Small
16240.0,3693.81,Medium
16241.0,2607.87,Small
16242.0,3598.26,Medium
16243.0,409.1,Small
16244.0,1522.75,Small
16245.0,1352.36,Small
16247.0,114.56,Small
16248.0,152.94,Small
16249.0,1800.07,Small
16250.0,389.44,Small
16252.0,-295.09,Small
16253.0,3665.62,Medium
16255.0,2609.3,Small
16256.0,732.63,Small
16257.0,46.95,Small
16258.0,5203.51,Medium
16260.0,1035.45,Small
16261.0,746.83,Small
16262.0,-31.65,Small
16265.0,5423.15,Medium
16266.0,861.89,Small
16268.0,667.65,Small
16270.0,1141.24,Small
16271.0,1423.29,Small
16272.0,411.7,Small
16274.0,357.95,Small
16275.0,559.87,Small
16276.0,810.6,Small
16278.0,537.83,Small
16279.0,1496.68,Small
16281.0,2062.06,Small
16282.0,168.3,Small
16283.0,1531.51,Small
16284.0,823.97,Small
16287.0,142.5,Small
16292.0,280.9,Small
16293.0,2236.74,Small
16295.0,1328.55,Small
16297.0,275.4,Small
16298.0,598.2,Small
16302.0,212.82,Small
16303.0,5305.83,Medium
16305.0,361.22,Small
16306.0,602.27,Small
16308.0,2560.0,Small
16309.0,686.67,Small
16311.0,616.26,Small
16313.0,274.15,Small
16315.0,226.37,Small
16316.0,2755.56,Small
16317.0,1341.65,Small
16318.0,328.15,Small
16319.0,404.4,Small
16320.0,1038.46,Small
16321.0,230.7,Small
16322.0,326.75,Small
16323.0,207.5,Small
16324.0,428.68,Small
16325.0,510.54,Small
16326.0,3085.96,Small
16327.0,3844.22,Medium
16330.0,242.21,Small
16332.0,1583.2,Small
16333.0,26626.8,Medium
16337.0,151.05,Small
16338.0,214.8,Small
16339.0,109.95,Small
16340.0,549.07,Small
16341.0,1959.38,Small
16342.0,322.41,Small
16343.0,370.48,Small
16344.0,101.1,Small
16345.0,575.41,Small
16347.0,887.65,Small
16348.0,1469.45,Small
16349.0,53.5,Small
16350.0,1100.47,Small
16351.0,153.9,Small
16352.0,494.44,Small
16353.0,6675.71,Medium
16354.0,395.8,Small
16356.0,210.32,Small
16357.0,658.88,Small
16358.0,2024.95,Small
16359.0,1460.37,Small
16360.0,3411.69,Small
16361.0,896.66,Small
16362.0,652.07,Small
16363.0,109.36,Small
16364.0,707.04,Small
16365.0,1540.42,Small
16366.0,327.3,Small
16367.0,804.49,Small
16368.0,497.43,Small
16369.0,1553.66,Small
16370.0,1320.56,Small
16372.0,367.93,Small
16374.0,473.03,Small
16376.0,977.52,Small
16377.0,676.2,Small
16378.0,362.95,Small
16379.0,2131.9,Small
16380.0,1780.59,Small
16383.0,668.36,Small
16384.0,584.5,Small
16385.0,555.89,Small
16386.0,317.2,Small
16387.0,94.36,Small
16389.0,1362.27,Small
16392.0,221.19,Small
16393.0,2941.05,Small
16394.0,1412.06,Small
16395.0,1486.9,Small
16398.0,1631.15,Small
16399.0,408.57,Small
16400.0,303.93,Small
16401.0,4061.24,Medium
16402.0,299.6,Small
16403.0,161.05,Small
16404.0,443.05,Small
16405.0,167.25,Small
16406.0,163.07,Small
16407.0,2126.93,Small
16409.0,2028.88,Small
16411.0,214.65,Small
16412.0,151.83,Small
16413.0,262.2,Small
16414.0,126.25,Small
16415.0,210.35,Small
16416.0,1026.99,Small
16418.0,675.27,Small
16419.0,959.48,Small
16422.0,33805.69,Medium
16423.0,346.12,Small
16424.0,82.56,Small
16425.0,302.7,Small
16426.0,1908.25,Small
16427.0,241.06,Small
16428.0,-2.95,Small
16429.0,284.55,Small
16430.0,300.85,Small
16431.0,642.81,Small
16432.0,287.4,Small
16433.0,184.26,Small
16434.0,1522.25,Small
16438.0,798.35,Small
16440.0,3640.67,Medium
16441.0,381.2,Small
16442.0,616.79,Small
16444.0,638.77,Small
16445.0,230.51,Small
16446.0,2.9,Small
16447.0,259.01,Small
16448.0,188.89,Small
16449.0,674.69,Small
16450.0,311.92,Small
16451.0,266.97,Small
16454.0,-8.15,Small
16455.0,1841.18,Small
16456.0,2158.37,Small
16457.0,208.36,Small
16458.0,3482.74,Small
16460.0,814.72,Small
16461.0,151.42,Small
16462.0,102.0,Small
16463.0,1383.7,Small
16464.0,1314.68,Small
16466.0,1603.46,Small
16468.0,74.9,Small
16469.0,650.43,Small
16470.0,757.44,Small
16471.0,223.95,Small
16473.0,314.86,Small
16474.0,1811.47,Small
16475.0,544.3,Small
16477.0,2494.46,Small
16478.0,331.0,Small
16479.0,300.83,Small
16480.0,769.29,Small
16482.0,220.62,Small
16483.0,139.35,Small
16484.0,379.4,Small
16485.0,363.65,Small
16488.0,492.2,Small
16491.0,731.5,Small
16493.0,1329.66,Small
16494.0,826.53,Small
16495.0,684.41,Small
16496.0,1562.22,Small
16497.0,2965.69,Small
16498.0,86.12,Small
16499.0,319.1,Small
16500.0,400.86,Small
16503.0,1421.43,Small
16504.0,484.38,Small
16505.0,777.6,Small
16506.0,90.3,Small
16509.0,363.7,Small
16510.0,248.1,Small
16511.0,950.26,Small
16513.0,874.59,Small
16515.0,1627.13,Small
16516.0,101.7,Small
16517.0,162.7,Small
16518.0,480.92,Small
16519.0,215.08,Small
16520.0,1036.62,Small
16523.0,9295.67,Medium
16525.0,11895.57,Medium
16526.0,290.36,Small
16527.0,228.06,Small
16528.0,244.41,Small
16529.0,455.25,Small
16531.0,1244.59,Small
16532.0,6748.8,Medium
16533.0,1026.94,Small
16535.0,593.75,Small
16536.0,539.02,Small
16539.0,1388.81,Small
16542.0,119.62,Small
16545.0,339.3,Small
16546.0,-95.93,Small
16549.0,4154.64,Medium
16550.0,2266.25,Small
16551.0,922.12,Small
16552.0,379.73,Small
16553.0,5664.57,Medium
16554.0,641.55,Small
16555.0,285.89,Small
16556.0,3313.79,Small
16557.0,281.85,Small
16558.0,8257.04,Medium
16560.0,816.51,Small
16561.0,511.12,Small
16563.0,1077.74,Small
16565.0,173.7,Small
16566.0,614.01,Small
16567.0,865.6,Small
16569.0,124.2,Small
16570.0,3622.95,Medium
16571.0,1285.22,Small
16572.0,999.7,Small
16573.0,648.41,Small
16574.0,451.44,Small
16579.0,-30.6,Small
16581.0,70.44,Small
16582.0,313.62,Small
16583.0,233.45,Small
16584.0,908.03,Small
16586.0,463.95,Small
16587.0,225.15,Small
16589.0,459.24,Small
16591.0,213.5,Small
16592.0,4073.28,Medium
16593.0,330.03,Small
16594.0,181.09,Small
16595.0,360.16,Small
16596.0,250.15,Small
16597.0,90.04,Small
16598.0,140.7,Small
16600.0,813.52,Small
16601.0,244.8,Small
16602.0,494.73,Small
16603.0,482.47,Small
16607.0,3038.67,Small
16609.0,5450.96,Medium
16610.0,75.66,Small
16611.0,120.99,Small
16612.0,1187.66,Small
16613.0,618.59,Small
16614.0,506.19,Small
16616.0,500.42,Small
16617.0,151.85,Small
16618.0,2630.64,Small
16619.0,204.41,Small
16620.0,178.96,Small
16621.0,813.48,Small
16623.0,129.45,Small
16624.0,810.57,Small
16625.0,333.08,Small
16626.0,4379.65,Medium
16627.0,322.8,Small
16628.0,2183.04,Small
16629.0,417.73,Small
16633.0,2878.15,Small
16634.0,217.9,Small
16637.0,1124.59,Small
16638.0,1676.47,Small
16639.0,1169.38,Small
16641.0,231.1,Small
16642.0,679.83,Small
16643.0,487.51,Small
16644.0,833.78,Small
16647.0,214.06,Small
16648.0,270.86,Small
16650.0,518.42,Small
16652.0,6654.26,Medium
16653.0,1166.92,Small
16654.0,594.97,Small
16655.0,3794.52,Medium
16656.0,8568.24,Medium
16657.0,933.62,Small
16658.0,123.24,Small
16659.0,39.12,Small
16660.0,810.45,Small
16665.0,135.4,Small
16666.0,118.98,Small
16667.0,570.13,Small
16668.0,306.72,Small
16669.0,1370.87,Small
16670.0,4022.46,Medium
16671.0,1692.27,Small
16672.0,8093.59,Medium
16674.0,319.61,Small
16676.0,1558.72,Small
16678.0,3013.83,Small
16679.0,129.75,Small
16680.0,183.7,Small
16681.0,1770.34,Small
16682.0,1028.0,Small
16684.0,65892.08,Large
16685.0,324.24,Small
16686.0,3043.48,Small
16688.0,1260.86,Small
16689.0,303.26,Small
16690.0,208.63,Small
16692.0,1276.0,Small
16693.0,482.01,Small
16696.0,657.9,Small
16697.0,112.75,Small
16698.0,1998.0,Small
16700.0,5040.0,Medium
16701.0,5150.27,Medium
16705.0,13946.13,Medium
16706.0,531.35,Small
16708.0,656.63,Small
16709.0,3029.87,Small
16710.0,2483.04,Small
16711.0,1651.03,Small
16712.0,3645.43,Medium
16713.0,6840.23,Medium
16714.0,911.53,Small
16715.0,301.72,Small
16716.0,319.8,Small
16717.0,3278.36,Small
16718.0,623.75,Small
16719.0,1773.92,Small
16720.0,155.24,Small
16721.0,292.47,Small
16722.0,4711.21,Medium
16723.0,589.15,Small
16725.0,775.07,Small
16726.0,1382.02,Small
16727.0,272.82,Small
16728.0,1054.67,Small
16729.0,7076.28,Medium
16730.0,702.79,Small
16732.0,603.75,Small
16734.0,650.51,Small
16735.0,2269.21,Small
16737.0,417.6,Small
16738.0,3.75,Small
16739.0,312.55,Small
16742.0,0.0,Small
16743.0,2191.84,Small
16744.0,1304.76,Small
16745.0,7170.7,Medium
16746.0,6694.31,Medium
16747.0,826.96,Small
16748.0,1515.9,Small
16750.0,623.93,Small
16751.0,1764.72,Small
16752.0,207.5,Small
16753.0,223.92,Small
16754.0,2002.4,Small
16755.0,1484.63,Small
16756.0,239.4,Small
16757.0,106.83,Small
16758.0,369.34,Small
16759.0,772.84,Small
16761.0,316.62,Small
16762.0,1501.38,Small
16763.0,594.9,Small
16764.0,2758.25,Small
16765.0,34.0,Small
16766.0,1145.6,Small
16767.0,5580.6,Medium
16768.0,458.04,Small
16769.0,380.39,Small
16770.0,744.9,Small
16771.0,2246.81,Small
16773.0,171.59,Small
16774.0,654.92,Small
16775.0,1695.66,Small
16776.0,388.28,Small
16777.0,226.35,Small
16778.0,245.94,Small
16779.0,10454.05,Medium
16780.0,425.19,Small
16781.0,294.65,Small
16782.0,2242.25,Small
16784.0,107.6,Small
16788.0,597.48,Small
16789.0,80.8,Small
16790.0,1520.12,Small
16791.0,1706.28,Small
16792.0,110.38,Small
16793.0,243.84,Small
16794.0,1201.51,Small
16795.0,414.88,Small
16796.0,305.62,Small
16800.0,1201.49,Small
16801.0,867.83,Small
16803.0,332.3,Small
16804.0,536.99,Small
16805.0,460.59,Small
16806.0,801.49,Small
16807.0,1121.59,Small
16808.0,288.42,Small
16809.0,912.74,Small
16810.0,275.64,Small
16811.0,547.07,Small
16812.0,479.35,Small
16813.0,1692.98,Small
16814.0,6500.6,Medium
16816.0,417.06,Small
16817.0,1446.95,Small
16818.0,3317.97,Small
16820.0,497.61,Small
16823.0,358.38,Small
16824.0,460.64,Small
16825.0,775.18,Small
16826.0,341.7,Small
16828.0,128.5,Small
16829.0,197.22,Small
16830.0,325.91,Small
16832.0,199.15,Small
16833.0,1106.53,Small
16834.0,413.46,Small
16835.0,180.85,Small
16836.0,251.87,Small
16837.0,3167.73,Small
16838.0,582.9,Small
16839.0,15357.78,Medium
16841.0,1774.62,Small
16842.0,1260.44,Small
16843.0,10183.82,Medium
16846.0,214.32,Small
16847.0,193.44,Small
16848.0,281.42,Small
16849.0,124.57,Small
16850.0,332.41,Small
16851.0,342.45,Small
16852.0,144.91,Small
16855.0,328.4,Small
16856.0,35.4,Small
16858.0,345.89,Small
16859.0,473.14,Small
16861.0,151.65,Small
16863.0,481.35,Small
16866.0,207.74,Small
16869.0,805.62,Small
16871.0,2761.49,Small
16872.0,680.02,Small
16873.0,7066.31,Medium
16875.0,2023.47,Small
16877.0,853.72,Small
16878.0,0.0,Small
16880.0,1519.08,Small
16881.0,432.0,Small
16882.0,705.12,Small
